ts,market_id,market_title,deadline,user,bet_amount,outcome,odds_yes_estimate,date
2025-08-20 18:21:00,2,Travis album drop before Dec?,2025-09-24,0x7f5a37537e0b5565c46d1806244468e843f04fe7,3.26,0,0.49822861588315026,2025-08-20
2025-08-20 18:23:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x386e717caa9b95c7cc3eed3ad215d460e23b3c38,2.51,1,0.46324433119012043,2025-08-20
2025-08-20 18:32:00,4,Ye IG ban this month?,2025-09-09,0xa6464035088690b1560e16afd61bea193758e9d1,1.96,0,0.41609665055655004,2025-08-20
2025-08-20 18:40:00,4,Ye IG ban this month?,2025-09-09,0xc56c85f118964b8ccb91db0592378e928bb84c8b,1.0,0,0.41609665055655004,2025-08-20
2025-08-20 18:40:00,4,Ye IG ban this month?,2025-09-09,0x4eeca29d186a2cdd3dedf40f23a883351ffc7fe9,43.03,0,0.41609665055655004,2025-08-20
2025-08-20 18:53:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xc0b646a0e37d637b90ec98c153dffe9d5866cc65,1.0,1,0.46324433119012043,2025-08-20
2025-08-20 19:22:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x5d6c6b14e354065f587566e5df8e70db212aeae8,14.08,1,0.4860312732405577,2025-08-20
2025-08-20 19:57:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x69b99ca5b3b5dbbd2b63e944c52914fac75f5aa2,1.0,1,0.46324433119012043,2025-08-20
2025-08-20 20:20:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x80d8461105d9c1f4486dd81b74a6337113dc7d2e,1.21,0,0.4860312732405577,2025-08-20
2025-08-20 20:20:00,4,Ye IG ban this month?,2025-09-09,0x99f6d1d170bf6220e348397b00ac6fceecb67138,1.0,0,0.41609665055655004,2025-08-20
2025-08-20 20:25:00,4,Ye IG ban this month?,2025-09-09,0x21bb332c2ac1349706b706958ac42b5a9c172559,1.0,1,0.41609665055655004,2025-08-20
2025-08-20 20:28:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x5b20968705a2a5947d92464f347122bba4075cbf,1.57,0,0.4860312732405577,2025-08-20
2025-08-20 20:30:00,4,Ye IG ban this month?,2025-09-09,0x8d9d0f0856e90454314802cf64d26ba04f7720a7,1.66,0,0.41609665055655004,2025-08-20
2025-08-20 20:30:00,4,Ye IG ban this month?,2025-09-09,0x411e9070a8ce78806f52a01ef2ac6f3320179e49,2.87,0,0.41609665055655004,2025-08-20
2025-08-20 20:38:00,4,Ye IG ban this month?,2025-09-09,0x8aca0941cf2e59dec51edb14da14fec576250af5,1.83,1,0.41609665055655004,2025-08-20
2025-08-20 20:42:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x1aefc8482b814011e25ac7393484f2df4c43ea57,5.09,0,0.4860312732405577,2025-08-20
2025-08-20 20:54:00,4,Ye IG ban this month?,2025-09-09,0x75dc3afca8ba8d7acb531db3d3471ae7231c8697,1.0,1,0.41609665055655004,2025-08-20
2025-08-20 20:54:00,4,Ye IG ban this month?,2025-09-09,0x15203f955519d3be31930036e33a83d448a0c321,1.07,0,0.41609665055655004,2025-08-20
2025-08-20 20:55:00,4,Ye IG ban this month?,2025-09-09,0xdd8818d40de0fdfc90b38f735eaf8668ff83ee8a,1.0,0,0.41609665055655004,2025-08-20
2025-08-20 20:59:00,4,Ye IG ban this month?,2025-09-09,0x5d6c6b14e354065f587566e5df8e70db212aeae8,10.58,0,0.41609665055655004,2025-08-20
2025-08-20 21:13:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x1e34121ef84b95a53812ff378632f6fe73f79f21,1.0,1,0.4860312732405577,2025-08-20
2025-08-20 21:16:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x99192c7034e52fe5db8f4574579a5c8add3aa292,1.0,0,0.4860312732405577,2025-08-20
2025-08-20 21:29:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xf889fd3883c052ffae4d9b31782452c0d13dd70d,1.0,0,0.46324433119012043,2025-08-20
2025-08-20 21:33:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x886ce4970d9ef92ea0905e663630577d4a33f98a,3.86,1,0.4860312732405577,2025-08-20
2025-08-20 21:53:00,4,Ye IG ban this month?,2025-09-09,0x82c2e73f344f3a0029914b15491893b06387b7f7,11.31,0,0.41609665055655004,2025-08-20
2025-08-20 21:55:00,4,Ye IG ban this month?,2025-09-09,0x0f62557fb147e576694f05d33405b5688fa4be53,1.0,0,0.41609665055655004,2025-08-20
2025-08-20 22:09:00,4,Ye IG ban this month?,2025-09-09,0x33d6561806dd225e7f28248910d281fb0d92cb78,20.12,1,0.41609665055655004,2025-08-20
2025-08-20 22:15:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x8aca0941cf2e59dec51edb14da14fec576250af5,423.46,0,0.46324433119012043,2025-08-20
2025-08-20 22:16:00,4,Ye IG ban this month?,2025-09-09,0xc91f0bfd6a0672dfd4e449f9044716f1153b66b9,20.28,1,0.41609665055655004,2025-08-20
2025-08-20 22:25:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x6e443a899985a1dd7725cd7121d764f4941e2f3a,1.0,1,0.4860312732405577,2025-08-20
2025-08-20 22:28:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x70a000bcf0a0faeec6b3462267d61b39ca83d60f,27.43,0,0.4860312732405577,2025-08-20
2025-08-20 22:31:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xd5436c078a1eca242f648fd1217a20d462bb04fe,1.0,0,0.46324433119012043,2025-08-20
2025-08-20 22:33:00,4,Ye IG ban this month?,2025-09-09,0xbc066e0c6d675f94478b86de6d1548be93def2e3,1.36,0,0.41609665055655004,2025-08-20
2025-08-20 22:45:00,4,Ye IG ban this month?,2025-09-09,0x4369a9b2f45708fd0247de91d91988369eaf42b2,15.31,0,0.41609665055655004,2025-08-20
2025-08-20 22:46:00,4,Ye IG ban this month?,2025-09-09,0x1aefc8482b814011e25ac7393484f2df4c43ea57,1.35,0,0.41609665055655004,2025-08-20
2025-08-20 22:52:00,4,Ye IG ban this month?,2025-09-09,0x225d27e75089d9acaf833b201ed920b6104c271a,1.0,1,0.41609665055655004,2025-08-20
2025-08-20 22:57:00,4,Ye IG ban this month?,2025-09-09,0xbdcab34b9b4621bd7fa54baba3c3c95f0ba2a40c,4.56,0,0.41609665055655004,2025-08-20
2025-08-20 23:14:00,2,Travis album drop before Dec?,2025-09-24,0xdd65869deda64bdd01e8d21079a1b030eeeff5ba,3.55,0,0.49822861588315026,2025-08-20
2025-08-20 23:21:00,4,Ye IG ban this month?,2025-09-09,0xdd82566bc0f5cfddcd3001572455c9c040d8bd95,3.48,1,0.41609665055655004,2025-08-20
2025-08-20 23:24:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0xdd65869deda64bdd01e8d21079a1b030eeeff5ba,3.82,1,0.4860312732405577,2025-08-20
2025-08-20 23:35:00,2,Travis album drop before Dec?,2025-09-24,0x95a7c53e0b9de242237076986d65e4e26df619a5,31.46,1,0.49822861588315026,2025-08-20
2025-08-20 23:45:00,4,Ye IG ban this month?,2025-09-09,0x091cad52f173aa107363f435d4e66392a36bbe72,8.07,1,0.41609665055655004,2025-08-20
2025-08-20 23:58:00,2,Travis album drop before Dec?,2025-09-24,0x4b17e80df258d92c8f35ad4faa7cb2b4241640ae,6.99,1,0.49822861588315026,2025-08-20
2025-08-21 00:09:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x5881924395bb024128f12199213c0dcb3a40f625,4.37,0,0.49565557930261467,2025-08-21
2025-08-21 00:10:00,4,Ye IG ban this month?,2025-09-09,0x1184765d073ef6cb6e629277d95baeaf91a1d7b6,1.65,0,0.4167179242865455,2025-08-21
2025-08-21 00:36:00,2,Travis album drop before Dec?,2025-09-24,0xf750803dc136083b5301e331e011e3d2b16755bf,68.15,0,0.46248461318342954,2025-08-21
2025-08-21 00:37:00,4,Ye IG ban this month?,2025-09-09,0x1cea5f1c7d37538c920e595a15065b2c10671244,1.78,1,0.4167179242865455,2025-08-21
2025-08-21 00:49:00,2,Travis album drop before Dec?,2025-09-24,0x00f531b3cf0c0e77a340160bfe0dc9c5538aec34,109.93,1,0.46248461318342954,2025-08-21
2025-08-21 00:54:00,4,Ye IG ban this month?,2025-09-09,0x9ae338944f64a7f117e0afb38189a22070a2df25,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 00:54:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x5d6c6b14e354065f587566e5df8e70db212aeae8,1.0,0,0.49565557930261467,2025-08-21
2025-08-21 01:00:00,4,Ye IG ban this month?,2025-09-09,0x47cfffda2ffe830d68a85b6bab130bd796b752c9,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 01:02:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x36fedaa03ad89423fd05443a4843d61e1b85f6a0,3.06,1,0.48472298177503786,2025-08-21
2025-08-21 01:10:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xc23400456f0f2c0d2791adb692ca9fbce48e4baa,1.67,0,0.49565557930261467,2025-08-21
2025-08-21 01:14:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x3dad16fe2bda2133078b8dd2afd178d210490b88,1.85,0,0.48472298177503786,2025-08-21
2025-08-21 01:20:00,4,Ye IG ban this month?,2025-09-09,0xe71fe4b0fcf24b78580753c2891d5bc29f1f1a33,1.0,1,0.4167179242865455,2025-08-21
2025-08-21 01:23:00,4,Ye IG ban this month?,2025-09-09,0xdd8818d40de0fdfc90b38f735eaf8668ff83ee8a,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 01:24:00,4,Ye IG ban this month?,2025-09-09,0x091cad52f173aa107363f435d4e66392a36bbe72,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 01:32:00,4,Ye IG ban this month?,2025-09-09,0x00a33821bdf0f06cfce4afa95ddb1638fe1d9c12,4.85,1,0.4167179242865455,2025-08-21
2025-08-21 01:50:00,4,Ye IG ban this month?,2025-09-09,0x4a573d5f54bbabea98ce54394422e280c36926e0,1.99,1,0.4167179242865455,2025-08-21
2025-08-21 01:52:00,4,Ye IG ban this month?,2025-09-09,0x5a13cef497daa3cd777e33c220642563e659c082,14.74,1,0.4167179242865455,2025-08-21
2025-08-21 01:59:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x225d27e75089d9acaf833b201ed920b6104c271a,2.53,1,0.48472298177503786,2025-08-21
2025-08-21 02:15:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x19916f8fec7e7b201cbf161de30813bd7f03a2fc,3.0,0,0.48472298177503786,2025-08-21
2025-08-21 02:18:00,4,Ye IG ban this month?,2025-09-09,0xc65fb918466df11a2c5485f90f8fb16d1c41fd34,2.45,0,0.4167179242865455,2025-08-21
2025-08-21 02:19:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x3782a34a7d82faa507d89b49fb81a74bea9a6236,2.12,1,0.49565557930261467,2025-08-21
2025-08-21 02:20:00,4,Ye IG ban this month?,2025-09-09,0x2dbaa10afe3958dd6e71d7261c4b406708bb931c,11.91,1,0.4167179242865455,2025-08-21
2025-08-21 02:37:00,4,Ye IG ban this month?,2025-09-09,0x1ad0af19b3868c69f121e99060631c4fdd9b67a3,2.12,0,0.4167179242865455,2025-08-21
2025-08-21 02:42:00,4,Ye IG ban this month?,2025-09-09,0x15611170efd0bb5b3651d873bafc7de97d024879,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 02:49:00,4,Ye IG ban this month?,2025-09-09,0xaec718422d24929921ce8c05d94ad5787b5bb514,4.4,0,0.4167179242865455,2025-08-21
2025-08-21 02:51:00,4,Ye IG ban this month?,2025-09-09,0x69b99ca5b3b5dbbd2b63e944c52914fac75f5aa2,2.81,1,0.4167179242865455,2025-08-21
2025-08-21 03:04:00,4,Ye IG ban this month?,2025-09-09,0x091cad52f173aa107363f435d4e66392a36bbe72,2.57,1,0.4167179242865455,2025-08-21
2025-08-21 03:05:00,4,Ye IG ban this month?,2025-09-09,0xd361cdc8ffb1804cc5b1fa29b725b7a84fa3b36e,1.0,1,0.4167179242865455,2025-08-21
2025-08-21 03:18:00,2,Travis album drop before Dec?,2025-09-24,0x9740d76d3318beb5492c1b447feb0166ce2fa752,9.69,0,0.46248461318342954,2025-08-21
2025-08-21 03:18:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xe59122e390667585957893590b8405a1ee92cfd8,3.34,1,0.49565557930261467,2025-08-21
2025-08-21 03:29:00,4,Ye IG ban this month?,2025-09-09,0x469b6bfccca7a0597c94c180c899971d3d149ee5,21.55,0,0.4167179242865455,2025-08-21
2025-08-21 03:35:00,4,Ye IG ban this month?,2025-09-09,0x9ec124f92e981a32c47b5c50a9c3c85601467a4b,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 03:38:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xa35207f51a2a83f13ee0e6b7f2c06ec2cf13447b,6.13,1,0.49565557930261467,2025-08-21
2025-08-21 03:39:00,4,Ye IG ban this month?,2025-09-09,0x9a9fc36ca88c889d3983dbebdb632600d1c392e5,2.09,0,0.4167179242865455,2025-08-21
2025-08-21 03:40:00,4,Ye IG ban this month?,2025-09-09,0xe7e61df2638763e0bf80b497e12ded95779b8b13,8.35,0,0.4167179242865455,2025-08-21
2025-08-21 03:45:00,4,Ye IG ban this month?,2025-09-09,0x0ec73c40a1cd85c7375f225dfdeca9b8a6f2e112,6.53,1,0.4167179242865455,2025-08-21
2025-08-21 03:46:00,2,Travis album drop before Dec?,2025-09-24,0x10f4e170a8e662b940766c4ebfbb520d643dbba9,4.94,1,0.46248461318342954,2025-08-21
2025-08-21 03:51:00,4,Ye IG ban this month?,2025-09-09,0xff2cc59e8ffb014cd0bc493c925d3b4d8a4c4194,5.85,1,0.4167179242865455,2025-08-21
2025-08-21 03:55:00,4,Ye IG ban this month?,2025-09-09,0x3c8363ff57c77bb57049fd9e112e45d1ad923856,4.65,0,0.4167179242865455,2025-08-21
2025-08-21 04:01:00,4,Ye IG ban this month?,2025-09-09,0x64895f3046f2a5112d35fc0df4b5d85e3bb96ced,1.37,1,0.4167179242865455,2025-08-21
2025-08-21 04:14:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0xfc036f64e80c98a897e42334252aa983c6c0fa62,1.0,0,0.38216895182704963,2025-08-21
2025-08-21 04:24:00,4,Ye IG ban this month?,2025-09-09,0x8de319abf1810c02330ccc378eb4a407450724f1,5.61,1,0.4167179242865455,2025-08-21
2025-08-21 04:25:00,4,Ye IG ban this month?,2025-09-09,0x8992d7694c2170fb76a0118cecd89a4dded19351,2.23,0,0.4167179242865455,2025-08-21
2025-08-21 04:34:00,4,Ye IG ban this month?,2025-09-09,0x0ef2d856c57c6f616c0ede0c5275cb01d635b7d1,1.36,1,0.4167179242865455,2025-08-21
2025-08-21 04:52:00,2,Travis album drop before Dec?,2025-09-24,0xf498f11a63f25a4753b56133be69e08cead4f988,3.16,0,0.46248461318342954,2025-08-21
2025-08-21 04:54:00,4,Ye IG ban this month?,2025-09-09,0xee4c23ddf3e02c3ccdea9e6867bf53a3670deefe,1.44,1,0.4167179242865455,2025-08-21
2025-08-21 04:54:00,2,Travis album drop before Dec?,2025-09-24,0xbe287d4b4f1506294e602cb3c97553a018d1fcbf,4.69,1,0.46248461318342954,2025-08-21
2025-08-21 04:56:00,2,Travis album drop before Dec?,2025-09-24,0x7334b5d243f01a5b14b90a424617f2c3e5678bc8,5.45,0,0.46248461318342954,2025-08-21
2025-08-21 04:56:00,4,Ye IG ban this month?,2025-09-09,0x904c5e3841df7d41f5fe267446ee144c6f85942d,8.01,1,0.4167179242865455,2025-08-21
2025-08-21 05:01:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xfc5b259ea5ab9757bbea8a275d1260e681a2890c,8.03,1,0.49565557930261467,2025-08-21
2025-08-21 05:04:00,2,Travis album drop before Dec?,2025-09-24,0x940007fcfabb65515c829c1511c0de443f9bfbf9,1.0,0,0.46248461318342954,2025-08-21
2025-08-21 05:20:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x44b063ca31928d1c3d1fcb29d0d609db349784f0,1.0,0,0.38216895182704963,2025-08-21
2025-08-21 05:20:00,4,Ye IG ban this month?,2025-09-09,0xeffc63004b83d27c2363568f5d79e27a577d66a5,1.63,0,0.4167179242865455,2025-08-21
2025-08-21 05:37:00,4,Ye IG ban this month?,2025-09-09,0xa11ecaa1b9d4418bdecef6e868b939f93b0c9ed2,1.73,1,0.4167179242865455,2025-08-21
2025-08-21 05:41:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x59263800093ca26126284564a0c2c2fab2b765c6,15.9,0,0.48472298177503786,2025-08-21
2025-08-21 05:45:00,2,Travis album drop before Dec?,2025-09-24,0xdf57fcdb521476c386f08a2b8aafd1ef328134c4,1.0,0,0.46248461318342954,2025-08-21
2025-08-21 05:50:00,4,Ye IG ban this month?,2025-09-09,0x5d628489953b01631c50ae8b02bc93dc055d58da,18.29,0,0.4167179242865455,2025-08-21
2025-08-21 05:52:00,4,Ye IG ban this month?,2025-09-09,0xcaeb07cab2e1af0026172edf3d8174fd5fd81a11,53.82,0,0.4167179242865455,2025-08-21
2025-08-21 05:54:00,4,Ye IG ban this month?,2025-09-09,0x3782a34a7d82faa507d89b49fb81a74bea9a6236,29.59,1,0.4167179242865455,2025-08-21
2025-08-21 05:56:00,2,Travis album drop before Dec?,2025-09-24,0xdc5cb13dddfaafaf3a33346bcf578300a12d66e8,21.67,0,0.46248461318342954,2025-08-21
2025-08-21 06:00:00,2,Travis album drop before Dec?,2025-09-24,0xf889fd3883c052ffae4d9b31782452c0d13dd70d,7.17,0,0.46248461318342954,2025-08-21
2025-08-21 06:15:00,4,Ye IG ban this month?,2025-09-09,0x1b6bb4dffd65d4523810275b15d967b3247f2466,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 06:17:00,4,Ye IG ban this month?,2025-09-09,0xa6464035088690b1560e16afd61bea193758e9d1,2.72,0,0.4167179242865455,2025-08-21
2025-08-21 06:20:00,4,Ye IG ban this month?,2025-09-09,0x17edffccd1f05d86cfcefca15e7f8d26a8f144a7,2.93,1,0.4167179242865455,2025-08-21
2025-08-21 06:21:00,4,Ye IG ban this month?,2025-09-09,0x00a33821bdf0f06cfce4afa95ddb1638fe1d9c12,2.69,0,0.4167179242865455,2025-08-21
2025-08-21 06:24:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xc65fb918466df11a2c5485f90f8fb16d1c41fd34,6.39,0,0.49565557930261467,2025-08-21
2025-08-21 06:24:00,4,Ye IG ban this month?,2025-09-09,0xc23400456f0f2c0d2791adb692ca9fbce48e4baa,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 06:29:00,4,Ye IG ban this month?,2025-09-09,0xc0fad2f9194ad52e280ae8678beaa78c52b87350,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 06:30:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x53a32f58eff7b861386ea4cb914dbbfa0f23e1be,1.43,1,0.38216895182704963,2025-08-21
2025-08-21 06:42:00,2,Travis album drop before Dec?,2025-09-24,0xe8cdc8524eb79aa2a59ee7fdb78b6cc0075c384d,3.09,0,0.46248461318342954,2025-08-21
2025-08-21 06:48:00,4,Ye IG ban this month?,2025-09-09,0x69335ee4bf5920142a205893f1c877ff7251147f,1.44,0,0.4167179242865455,2025-08-21
2025-08-21 06:51:00,4,Ye IG ban this month?,2025-09-09,0xf5281581e9da39b7780e2c74125278935ea07c2d,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 07:09:00,4,Ye IG ban this month?,2025-09-09,0xe57fb8c3dc6c45ac62b9ea8a29330c38b802c3ce,2.65,1,0.4167179242865455,2025-08-21
2025-08-21 07:09:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xa8104e50e0ae3cb40c56adf5b6fc7bc921443a2e,2.08,0,0.49565557930261467,2025-08-21
2025-08-21 07:10:00,2,Travis album drop before Dec?,2025-09-24,0x47cfffda2ffe830d68a85b6bab130bd796b752c9,2.83,0,0.46248461318342954,2025-08-21
2025-08-21 07:28:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x514e8c88c593f82bd41d6bd1a0897fb7f5b438b0,1.0,0,0.48472298177503786,2025-08-21
2025-08-21 07:30:00,4,Ye IG ban this month?,2025-09-09,0xe855e91264cef95f550082c53258f0d40f5011ec,12.36,0,0.4167179242865455,2025-08-21
2025-08-21 07:44:00,4,Ye IG ban this month?,2025-09-09,0x1cea5f1c7d37538c920e595a15065b2c10671244,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 07:45:00,4,Ye IG ban this month?,2025-09-09,0x69335ee4bf5920142a205893f1c877ff7251147f,1.0,1,0.4167179242865455,2025-08-21
2025-08-21 08:03:00,2,Travis album drop before Dec?,2025-09-24,0x45ef970de23cb16c0cd3ee9cd82a03e24e619bf5,1.0,1,0.46248461318342954,2025-08-21
2025-08-21 08:25:00,4,Ye IG ban this month?,2025-09-09,0x018de3ac324b71ced1101891977d1fbb3074b713,4.43,1,0.4167179242865455,2025-08-21
2025-08-21 08:29:00,1,Nicki surprise collab by Oct 31?,2025-09-04,0x9ae338944f64a7f117e0afb38189a22070a2df25,1.4,0,0.38216895182704963,2025-08-21
2025-08-21 08:31:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xeed8219389bf57cf26b3ed204f7b7a5f0a5c4575,1.0,0,0.49565557930261467,2025-08-21
2025-08-21 08:33:00,4,Ye IG ban this month?,2025-09-09,0xe48aaaca73969de7da4698b675771a1dbb522524,5.05,0,0.4167179242865455,2025-08-21
2025-08-21 08:33:00,2,Travis album drop before Dec?,2025-09-24,0xb81c4a1551f7cbc61aca71bd337aba054d44d50a,1.26,1,0.46248461318342954,2025-08-21
2025-08-21 08:40:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x95a7c53e0b9de242237076986d65e4e26df619a5,12.46,1,0.48472298177503786,2025-08-21
2025-08-21 08:48:00,4,Ye IG ban this month?,2025-09-09,0xc91f0bfd6a0672dfd4e449f9044716f1153b66b9,1.0,1,0.4167179242865455,2025-08-21
2025-08-21 09:11:00,4,Ye IG ban this month?,2025-09-09,0x6528c87252e6df2701abab777abe3f1c5fb58a07,8.57,1,0.4167179242865455,2025-08-21
2025-08-21 09:19:00,4,Ye IG ban this month?,2025-09-09,0xdd82566bc0f5cfddcd3001572455c9c040d8bd95,5.95,0,0.4167179242865455,2025-08-21
2025-08-21 09:28:00,4,Ye IG ban this month?,2025-09-09,0x3c8363ff57c77bb57049fd9e112e45d1ad923856,1.0,1,0.4167179242865455,2025-08-21
2025-08-21 09:37:00,4,Ye IG ban this month?,2025-09-09,0x9310432c455b55c721522e89c5af9c0d513925bd,8.16,0,0.4167179242865455,2025-08-21
2025-08-21 09:38:00,2,Travis album drop before Dec?,2025-09-24,0xe116fa0e56b6b30e1e697121621002506708c8e3,7.2,0,0.46248461318342954,2025-08-21
2025-08-21 09:52:00,4,Ye IG ban this month?,2025-09-09,0xb69b01cdcc01ded6d8264e3ebeeca9208d0740ea,2.15,0,0.4167179242865455,2025-08-21
2025-08-21 09:56:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xff2cc59e8ffb014cd0bc493c925d3b4d8a4c4194,1.18,0,0.49565557930261467,2025-08-21
2025-08-21 09:57:00,4,Ye IG ban this month?,2025-09-09,0x9740d76d3318beb5492c1b447feb0166ce2fa752,1.99,0,0.4167179242865455,2025-08-21
2025-08-21 09:57:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x10ad8f55ed5b1856bdeed9c533de3e5ab53a8a95,1.0,1,0.49565557930261467,2025-08-21
2025-08-21 10:02:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x6e443a899985a1dd7725cd7121d764f4941e2f3a,163.5,0,0.49565557930261467,2025-08-21
2025-08-21 10:03:00,2,Travis album drop before Dec?,2025-09-24,0xa11ecaa1b9d4418bdecef6e868b939f93b0c9ed2,8.43,0,0.46248461318342954,2025-08-21
2025-08-21 10:10:00,4,Ye IG ban this month?,2025-09-09,0x99192c7034e52fe5db8f4574579a5c8add3aa292,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 10:15:00,4,Ye IG ban this month?,2025-09-09,0x515847677dacd521a4f6beae811ee49551b562b5,23.29,0,0.4167179242865455,2025-08-21
2025-08-21 10:15:00,4,Ye IG ban this month?,2025-09-09,0x2532b88ce9f667a137dec69cde81ef30c70e55cb,2.45,0,0.4167179242865455,2025-08-21
2025-08-21 10:22:00,3,TikTok sound hits 100k in 7 days?,2025-08-22,0x62b8ee86748b3e0dd184f02d25d352e26d34f08f,1.6,1,0.48472298177503786,2025-08-21
2025-08-21 10:33:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x18c0b6566eb81b8916abe4ca46566327fb6e907a,10.81,1,0.49565557930261467,2025-08-21
2025-08-21 10:38:00,4,Ye IG ban this month?,2025-09-09,0x1b6bb4dffd65d4523810275b15d967b3247f2466,3.42,0,0.4167179242865455,2025-08-21
2025-08-21 10:42:00,4,Ye IG ban this month?,2025-09-09,0x0979c1c72db56897669167b5fccb86b442382430,4.99,0,0.4167179242865455,2025-08-21
2025-08-21 10:54:00,2,Travis album drop before Dec?,2025-09-24,0x25e715bc1f1c145df226048e7ff432db878281bd,1.11,0,0.46248461318342954,2025-08-21
2025-08-21 11:08:00,2,Travis album drop before Dec?,2025-09-24,0xe47801cb13b0469f075e4c1e9a7ea44cab0c5b67,18.84,0,0.46248461318342954,2025-08-21
2025-08-21 11:12:00,4,Ye IG ban this month?,2025-09-09,0x9740d76d3318beb5492c1b447feb0166ce2fa752,11.57,1,0.4167179242865455,2025-08-21
2025-08-21 11:14:00,4,Ye IG ban this month?,2025-09-09,0x1a416361ac10607d06bf6362789b3bde407e369d,1.0,0,0.4167179242865455,2025-08-21
2025-08-21 11:16:00,4,Ye IG ban this month?,2025-09-09,0xb8cfc05e73490f923edcdd5a4960a7a44d5cd69e,3.57,0,0.4167179242865455,2025-08-21
2025-08-21 11:23:00,5,Ice Spice x Tyler live performance?,2025-09-14,0x00a33821bdf0f06cfce4afa95ddb1638fe1d9c12,5.99,1,0.49565557930261467,2025-08-21
2025-08-21 11:31:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xfb31a3ddafdb0dc1b91989205b7fadda4b715fcc,1.75,0,0.49565557930261467,2025-08-21
2025-08-21 11:35:00,5,Ice Spice x Tyler live performance?,2025-09-14,0xa201e21cec7400be8ac72a15f0438dec42f50d20,1.15,0,0.49565557930261467,2025-08-21
2025-08-21 11:35:00,4,Ye IG ban this month?,2025-09-09,0xcaedbe2ceaac146438e6837c83da50e090bec467,9.06,0,0.4167179242865455,2025-08-21
2025-08-21 11:45:00,2,Travis album drop before Dec?,2025-09-24,0x24ed305cb2052fcc6d278eb64f3d55e1fac91caf,2.74,0,0.46248461318342954,2025-08-21
2025-08-21 11:48:00,4,Ye IG ban this month?,2025-09-09,0xb8cfc05e73490f923edcdd5a4960a7a44d5cd69e,2.57,0,0.4167179242865455,2025-08-21
2025-08-21 12:00:00,4,Ye IG ban this month?,2025-09-09,0xc91f0bfd6a0672dfd4e449f9044716f1153b66b9,3.86,1,0.4167179242865455,2025-08-21
2025-08-21 12:01:00,4,Ye IG ban this month?,2025-09-09,0xc23400456f0f2c0d2791adb692ca9fbce48e4baa,6.03,1,0.4167179242865455,2025-08-21
2025-08-21 12:05:00,4,Ye IG ban this month?,2025-09-09,0x19916f8fec7e7b201cbf161de30813bd7f03a2fc,5.1,0,0.4167179242865455,2025-08-21
